cluster_id,stock_code,stock_name,factual_title,factual_summary,representative_article,source_count,article_ids,source_urls,gold_label,label_reason
550,000660,SK하이닉스,"류진 한경협 회장, 풍산 방산 매각 계획 없음 및 4대 그룹 회장단 복귀 의지 재확인","류진 한국경제인협회 회장은 2026년 7월 17일 제주에서 열린 '2026 한경협 경영자 제주하계포럼' 기자간담회에서 풍산 방산 부문의 매각 계획이 없음을 밝혔다. 풍산은 방산 사업 이익과 부산사업장 부지 매각 등을 통해 지방 발전 및 골프장·호텔 등 서비스업 분야 신사업을 구상하고 있으며, 경북 안동에 골프장을 건설할 계획이다. 또한 삼성·SK·현대차·LG 등 4대 그룹 회장단의 한경협 회장단 복귀에 대해 '임기 내 꼭 모시겠다'는 의지를 재확인했으나, 4대 그룹 회장들이 반도체 등 주요 현안으로 바쁘다는 점을 고려해 '각자 결정할 일'이라고 밝혔다. 류 회장은 내년 2월 임기 만료 후 3연임 가능성을 열어두었으며, 풍산 외 다른 회사 주식은 보유하지 않는다는 원칙을 재확인했다.","류진 한경협 회장 “4대 그룹 회장단 복귀, 꼭 이룰 것”",4,5534|6055|10036|11512|12018,http://newstomato.com/ReadNews.aspx?inflow=N&no=1307556|https://joongang.co.kr/article/25446390|https://dnews.co.kr/uhtml/view.jsp?idxno=202607201434585560711|https://seoul.co.kr/news/economy/industry/2026/07/20/20260720500246?wlog_tag3=naver|http://fnnews.com/news/202607201812265188,,
551,000660,SK하이닉스,"현대차그룹, 소프트뱅크 잔여 보스턴다이내믹스 지분 콜옵션 행사…정의선 회장 2조 원 차익 예상","현대차그룹은 소프트뱅크가 보유한 보스턴다이내믹스 지분 9.65%를 기존 주주 지분율대로 인수하는 방안을 검토 중이다. 2021년 인수 당시 체결한 풋·콜옵션 계약에 따라 소프트뱅크의 풋옵션 행사 기간(지난달 시작, 21일 만기)에 맞춰 콜옵션을 행사했으며, 투입 자금은 약 5000억 원으로 추정된다. 정 회장의 지분율 증가(2.4%포인트)로 인한 지분 가치는 30조~100조원 기업가치 기준 7200억~2조4000억 원으로 추산된다.",[보스턴다이내믹스 IPO] 소프트뱅크 콜옵션 덕분에…정의선 2조 차익 챙...,1,5633,https://dealsite.co.kr/articles/165510,,
552,000660,SK하이닉스,"외국인, SK하이닉스·삼성전자 순매도하고 AI 반도체 밸류체인 종목 집중 순매수","한국거래소에 따르면 7월 1~16일 기준 외국인은 SK하이닉스를 6조9996억원, 삼성전자를 6조6697억원어치 순매도하며 순매도 종목 1, 2위를 차지했다. 반면 LG이노텍(7852억원), 한미반도체(3641억원), 현대차(3108억원), DB하이텍(3009억원), 리노공업(2442억원) 등을 순매수했다. 투자업계는 외국인 매수세가 메모리 반도체를 넘어 장비·테스트·전력반도체·기판 등 AI 수혜가 기대되는 밸류체인으로 확산되고 있다고 분석했다.","외인, 삼전닉스 팔고 밸류체인 샀다",1,5526,https://biz.heraldcorp.com/article/10813521?ref=naver,,
553,000660,SK하이닉스,"NH證, 코스피 6000선을 락바텀으로 제시…SK하이닉스는 적자 전환 없을 경우 7000선 초중반 반등 전망","NH투자증권은 20일 KRX 출입기자단-증권사 애널리스트 간담회에서 코스피의 선행 주가순자산비율(PBR) 1.3~1.4배를 사실상 '락바텀'으로 제시하며, 이를 코스피 지수로 환산하면 약 6000선(5800~6250선)이라고 분석했다. 이는 반도체 피크아웃 우려, 미국·이란 갈등 재점화, 중국 AI 모델 부상 등 여러 악재를 모두 반영한 최악의 시나리오에 해당하는 수준으로, SK하이닉스가 과거처럼 적자 기업으로 돌아가지 않는다는 전제 하에 하단을 지지할 수 있다고 진단했다. 다만 6000선에서 오래 머물기보다는 가격 조정 이후 7000선 초중반으로 반등할 가능성이 크며, 다음 주 예정된 미국 빅테크 실적 발표를 통해 AI 수요 지속성과 클라우드 매출 증가율이 확인되면 회복세가 이어질 것으로 전망했다. 8000선 중반 이상에서는 차익실현 매물이 출회될 수 있다는 분석도 함께 제시했다.","""코스피 6000선은 락바텀···반도체 피크아웃 우려 과도""",14,5626|5622|5597|6090|6087|7088|7608|7602|8101|8097|8085|8628|8616|9668|9649,https://straightnews.co.kr/news/articleView.html?idxno=307253|http://4th.kr/news/articleView.html?idxno=2114936|https://digitaltoday.co.kr/news/articleView.html?idxno=685220|https://imaeil.com/page/view/2026072011452018306|https://edaily.co.kr/news/newspath.asp?newsid=02427206645516488|https://biz.chosun.com/stock/stock_general/2026/07/20/EIUE3AFVMZDKHGOU54YDAEVWSE|https://seoulfn.com/news/articleView.html?idxno=633656|http://fnnews.com/news/202607201213465620|https://newsway.co.kr/news/view?ud=2026072013271315852|https://biz.heraldcorp.com/article/10813714?ref=naver|https://delighti.co.kr/news/articleView.html?idxno=119180|https://edaily.co.kr/news/newspath.asp?newsid=02643686645516488|http://the-biz.co.kr/news/articleView.html?idxno=724673|https://nocutnews.co.kr/news/6550311|http://hansbiz.co.kr/news/articleView.html?idxno=851204,,
554,000660,SK하이닉스,금감원장의 레버리지 ETF 상폐 관련 발언 및 SK하이닉스 관련 언급,"2026년 7월 20일 MBN 보도에 따르면 금융감독원장이 레버리지 ETF 상장 폐지와 관련해 '드러누워서라도 막았어야 했다'는 후회를 표명했으며, 해당 발언에는 SK하이닉스, 최태원, 이찬진 등 기업 및 인물 이름이 함께 언급되었다. 기사에는 레버리지 ETF 상폐의 확정 여부나 구체적 시점에 대한 정보가 포함되어 있지 않다.","""드러누워서라도 막았어야"" 금감원장 후회에도…""레버리지 ETF 상폐 어렵...",1,5607,http://mbn.co.kr/pages/news/newsView.php?news_seq_no=5206877,,
555,000660,SK하이닉스,"검찰, 최태원 동거인 김희영 '중국 간첩' 주장 유튜버 항소","서울동부지검은 정보통신망법상 명예훼손 혐의로 벌금 700만원을 선고받은 유튜버 박순혁(55)씨의 1심 판결에 대해 지난 15일 항소했다. 박순혁씨는 지난해 1월 말 '박순혁 우공이산TV' 채널에서 최태원 SK그룹 회장의 동거인 김희영 티앤씨재단 이사를 '중국 간첩'이라고 주장하며 SK하이닉스를 중국에 넘기려는 계획을 언급해 허위 사실을 유포한 혐의로 기소되었다. 검찰은 박씨가 근거 없이 납득하기 어려운 발언을 유튜브에 게시해 죄질이 불량하다고 구형했으나, 1심 법원은 전파 가능성이 상당하나 자백 및 동종 처벌 전력이 없다는 이유로 벌금형을 선고했다.","검찰, ‘최태원 동거인 中 간첩설’ 주장 유튜버 벌금형에 항소",1,5592,https://chosun.com/national/national_general/2026/07/20/3XN3TX6LTVE4FGFEBVEWN4FWNQ,,
556,000660,SK하이닉스,코스피 6000선 하단 지지 전망…빅테크 실적 확인 후 회복 기대,"NH투자증권은 20일 기자간담회에서 코스피 하단을 6000포인트로 제시하며, 선행 PBR 1.3~1.4배가 적정 '록바텀'이라고 분석했다. 반도체 피크아웃 논의는 시기상조이며, SK하이닉스 LTA(장기공급계약)는 중장기 실적 안정성을 확인시켜줄 것이라고 설명했다. 미국 빅테크 실적 발표와 클라우드 매출 증가율 확인 후 점진적 회복 흐름을 보일 것으로 전망했으며, 8000선 중반 이상에서는 차익실현 압력이 나타날 수 있다고 덧붙였다. 코스피200 변동성 지수(VKOSPI)는 수급 영향이 크며, 금융당국의 레버리지 규제 강화로 변동성 완화 가능성이 있다고 분석했다.","""코스피,바닥은 6천피…내주 빅테크 실적 확인후 안정화 전망""",16,5589|7110|7090|8112|8109|8108|8090|8625|8609|8594|8589|8585|9084|9556|9595|10180|11119,https://newspim.com/news/view/20260720000240|https://yna.co.kr/view/AKR20260720083800008?input=1195m|https://kizmom.com/news/articleView.html?idxno=111637|https://mk.co.kr/article/12102331|http://tjb.co.kr/sub0301/bodo/view/id/101168|https://jnilbo.com/news/articleView.html?idxno=90000050924|https://biz.sbs.co.kr/article_hub/20000323378?division=NAVER|http://ftoday.co.kr/news/articleView.html?idxno=362280|https://news.sbs.co.kr/news/endPage.do?cooper=NAVER&news_id=N1008665395&plink=ORI|https://kbsm.net/news/view.php?idx=527283|http://seouleconews.com/news/articleView.html?idxno=92495|https://sentv.co.kr/article/view/sentv202607200130|https://newstopkorea.com/news/articleView.html?idxno=46353|https://newsis.com/view/NISX20260720_0003715529|https://daily.hankooki.com/news/articleView.html?idxno=1387274|http://paxetv.com/news/articleView.html?idxno=277392|https://munhwa.com/article/11603728?ref=naver,,
557,000660,SK하이닉스,"SK하이닉스, 3대 메가프로젝트 일환으로 향후 10년간 국내 신규 투자 1500조원 규모 발표","2026년 7월 20일 보도에 따르면, 삼성전자와 SK하이닉스는 3대 메가프로젝트(반도체·피지컬 AI·AI 데이터센터) 국민보고회에서 향후 10년간 국내에 신규로 1500조원을 투자하기로 했다. 이들 기업의 기존 투자액과 미공개 기업 투자액까지 포함하면 총 투자 규모는 4700조원 이상으로 추정된다. 정부는 투자 속도 제고를 위해 국유지 수의계약 공급 및 사용료·대부료 최대 100% 감면, 예비타당성조사 신속 진행 등 지원 방안을 추진 중이다.",아무도 말하지 않는 메가프로젝트 '전기요금 청구서'의 이면,1,5584,https://thescoop.co.kr/news/articleView.html?idxno=310949,,
558,000660,SK하이닉스,비공개 당정 간담회에서 삼성전자·SK하이닉스 단일종목 레버리지 ETF 논의,"2026년 7월 20일 금융감독원 비공개 당정 간담회가 개최되었으며, 이날 삼성전자와 SK하이닉스 단일종목 레버리지 상장지수펀드(ETF) 등이 주요 현안으로 논의될 것으로 보인다. 간담회는 이억원 금융위원장, 유동수 국회 정무위 위원장, 김현정 민주당 의원, 이찬진 금융감독원장 등이 참석한 것으로 확인되었다. 간담회는 비공개로 진행되었으며, 구체적인 논의 내용이나 결정 사항은 공개되지 않았다.",비공개 당정 간담회 참석하는 이찬진 금감원장,1,6036|6035|6033|6043|6042|6041|6040|6039|6038|6037|6034|6031|6032|6025|6026|6027|6028|6029|6030,https://newsis.com/view/NISI20260720_0021370534|https://newsis.com/view/NISI20260720_0021370537|https://newsis.com/view/NISI20260720_0021370538|https://newsis.com/view/NISI20260720_0021370550|https://newsis.com/view/NISI20260720_0021370531|https://newsis.com/view/NISI20260720_0021370552|https://newsis.com/view/NISI20260720_0021370548|https://newsis.com/view/NISI20260720_0021370545|https://newsis.com/view/NISI20260720_0021370541|https://newsis.com/view/NISI20260720_0021370532|https://newsis.com/view/NISI20260720_0021370556|https://newsis.com/view/NISI20260720_0021370554|https://newsis.com/view/NISI20260720_0021370563|https://newsis.com/view/NISI20260720_0021370542|https://newsis.com/view/NISI20260720_0021370547|https://newsis.com/view/NISI20260720_0021370560|https://newsis.com/view/NISI20260720_0021370562|https://newsis.com/view/NISI20260720_0021370558|https://newsis.com/view/NISI20260720_0021370543,,
559,000660,SK하이닉스,한은 기준금리 인상 후 증시 급락 및 증권 대출 이자 부담 증가,"한국은행이 3년 6개월 만에 기준금리를 인상했으며, 2분기 증권 계좌 대출 일평균 잔액은 61조9084억원으로 역대 최대 규모를 기록했다. 20일 코스피 지수는 3.42% 하락한 6587.16을, 코스닥 지수는 4.94% 하락한 752.70을 기록했으며, 삼성전자는 3.53% 하락한 24만6000원, SK하이닉스는 3.20% 하락한 178만3000원에 거래되었다. 주가 하락으로 담보유지비율 미달 계좌에서 반대매매 우려가 제기되고 있다.",62조 빚투 '이자폭탄'에 블랙 먼데이 덮쳤다…개미 반대매매 공포,1,6013,https://mediapen.com/news/view/1111005,,
560,000660,SK하이닉스,"LG전자 주가 1년 만에 4배 상승, 가전 중심에서 B2B 전환","LG전자 주가는 2026년 2월 10만 원대 초반에서 6월 초 장중 43만 원을 기록하며 사상 최고가를 경신했고, 연초 대비 약 4배 상승했다. 이후 차익 실현 매물로 조정되어 2026년 7월 중순 기준 18만~19만 원대에서 거래되고 있다. 1958년 부산 연지동에서 금성사로 시작해 1995년 LG로 그룹명이 변경되었으며, 2018년 구광모 회장 체제 이후 가전 중심에서 기업 대상 부품 및 시스템 공급으로 사업 방향을 전환했다.","[부산 변호사 한변의 리얼상담실42] 1년 만에 4배 오른 LG전자, 지금 사...",1,6105,http://civicnews.com/news/articleView.html?idxno=40190,,
561,000660,SK하이닉스,"교육부, 2026 첨단산업 특성화대학 경진대회 온라인 설명회 개최","교육부는 2026년 7월 21일 '2026 첨단산업 특성화대학 경진대회(STOB리그)' 온라인 설명회를 개최한다고 밝혔다. 대회는 2024년 반도체 분야로 시작해 지난해 이차전지 분야로 확대됐으며, 올해는 바이오 분야를 신설해 3개 분야로 운영된다. 반도체 분야는 삼성전자와 SK하이닉스가 회로·설계, 소자·공정, 소재·부품·장비 문제를 출제하고, 이차전지는 LG에너지솔루션이 소재·부품 및 제조·공정 과제를, 바이오는 SK바이오팜이 후보물질 발굴, 제조공정, 품질보증·품질관리(QA·QC) 문제를 출제한다. 기업 소속 전문가들은 문제 출제 및 본선 심사에 참여한다. 참가 대상은 2~4명으로 구성된 첨단산업 특성화대학 학생 팀이며, 단독팀은 지도교수 1명, 연합팀은 지도교수 2명이 참여한다. 예선은 9월 2주차에 진행되고, 본선 진출팀은 9월 30일부터 10월 2일까지 '2026 산학연협력 EXPO'에서 프로젝트를 발표한다. 대상 및 최우수상 수상팀에는 교육부 장관상과 각각 500만원, 400만원의 상금이 수여되며, 우수상은 한국산업기술진흥원장상과 300만원, 장려상은 분야별 산업협회장상과 부상이 주어진다.","교육부, 첨단산업 특성화대학 경진대회 온라인 설명회 개최",16,6008|6006|6005|6004|6002|5998|5992|5991|5989|5984|6496|7004|7986|8538|8532|8991|11991,https://news1.kr/society/education/6232630|https://yna.co.kr/view/AKR20260720048200530?input=1195m|https://newspim.com/news/view/20260720000102|https://etoday.co.kr/news/view/2605079|https://mt.co.kr/policy/2026/07/20/2026072008464991421|https://newsis.com/view/NISX20260720_0003714612|https://hankyung.com/article/202607204218i|http://fnnews.com/news/202607201104236497|https://edaily.co.kr/news/newspath.asp?newsid=02410806645516488|https://sedaily.com/article/20069379?ref=naver|https://nocutnews.co.kr/news/6550135|https://news.unn.net/news/articleView.html?idxno=594930|https://etnews.com/20260720000257|https://theopiniontimes.news/%ec%82%bc%ec%84%b1%c2%b7sk-%ed%98%84%ec%9e%a5-%eb%82%9c%ec%a0%9c-%ed%95%99%eb%b6%80%ec%83%9d%ec%9d%b4-%ed%91%bc%eb%8b%a4-%ec%b2%a8%eb%8b%a8%ec%82%b0%ec%97%85-%ea%b2%bd%ec%a7%84%eb%8c%80|https://gosiweek.com/article/1065589907464441|https://hangyo.com/news/article.html?no=108527|http://fnnews.com/news/202607201830427613,,
562,000660,SK하이닉스,한미의원연맹 방미 및 주요 기업 대미 투자 논의,"한미의원연맹 소속 신정훈·차지호 더불어민주당 의원과 조정훈·배준영 국민의힘 의원은 6박 7일 일정으로 미국을 방문해 워싱턴DC와 필라델피아를 중심으로 한미 경제·통상 현안을 논의한다. 방미단은 미국의 무역법 301조 조사 결과 발표와 관련해 미 의회 및 정부 관계자들을 만나 한국에 대한 추가 관세 부과 영향 설명을 요청할 예정이며, 한미 조선협력센터 개소식과 마스가(MASGA) 프로젝트 현장인 한화 필리조선소 방문도 진행한다. 삼성전자·SK하이닉스·한화 등 주요 기업 임원들도 동행해 대미 투자 및 경제협력 방안을 함께 모색한다.",'첫 대미 투자'로 쿠팡 문제 돌파구?…국회·정부·기업 전방위 대미 소...,2,5983|11985,https://news1.kr/diplomacy/defense-diplomacy/6232644|https://sedaily.com/article/20069667?ref=naver,,
