article_stock_id,article_id,stock_code,published_at,title,description,body_head,url,suggested_event_id,gold_event_id,label_status,label_note,reference_set_type,evaluation_eligible,qa_reason,qa_warning,event_size,event_start_at,event_end_at,split_unit_id,split_unit_size,split_unit_eligible_size,split_unit_event_count,split_unit_article_count,split_unit_start_at,split_unit_end_at
455:005930,455,005930,2026-07-19T02:08:00+00:00,"삼성, 글로벌 테크 브랜드 가치 8위","삼성 외 한국의 주요 테크 브랜드로는 SK하이닉스 (28위), LG전자(44위), 네이버(95위)가 있다. 쿠팡(49위)도 한국 기업으로 분류됐다. 이에 한국은 100대 브랜드에 5개사를 올리며 미국(46곳), 중국(25곳), 일본(9곳)에...",삼성이 전 세계 테크(기술)기업 중 8위 수준의 브랜드 가치를 가진 것으로 나타났다. 19일 업계에 따르면 영국 글로벌 브랜드 평가 전문 컨설팅업체 ‘브랜드 파이낸스’는 최근 이 같은 내용의 ‘2026년 톱 100 테크 브랜드’를 발표했다. 삼성전자는 브랜드 가치 974억 1500만 달러(약 145조 원)로 8위를 기록했다. 10위권에 든 유일한 한국 기업,https://sedaily.com/article/20069068?ref=naver,005930_evt_436,005930_gold_036,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,9,2026-07-19T00:56:00+00:00,2026-07-19T09:15:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
230:005930,230,005930,2026-07-19T06:32:00+00:00,"삼성, 글로벌 테크 브랜드 가치 974억달러로 8위…AI 경쟁 속 톱10 수성","국내 기업 가운데서는 SK하이닉스 가 28위로 지난해보다 한 계단 상승하며 두 번째로 높은 순위를 기록했다. LG는 44위, 쿠팡은 49위에 올랐으며, 네이버는 다섯 계단 상승한 95위를 기록해 100위권에 포함됐다. 이로써...","［뉴시안= 이태영 기자］삼성이 글로벌 테크 브랜드 가치 평가에서 세계 8위에 오르며 국내 기업 가운데 유일하게 톱10에 이름을 올렸다. 브랜드 가치도 지난해보다 약 9% 증가했지만, 인공지능(AI) 산업 성장의 수혜를 입은 엔비디아가 급부상하면서 순위는 한 단계 낮아졌다. 삼성이 글로벌 테크 브랜드 가치 평가에서 세계 8위에 오르며 국내 기업 가운데 유일하",http://newsian.co.kr/news/articleView.html?idxno=92418,005930_evt_436,005930_gold_036,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,9,2026-07-19T00:56:00+00:00,2026-07-19T09:15:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
532:005930,532,005930,2026-07-19T01:08:00+00:00,"삼성, 글로벌 테크 브랜드 가치 8위···한국 기업 유일 '톱10' - 뉴스웨이","국내 기업 중에서는 SK하이닉스 가 28위로 가장 높은 순위를 기록했고 LG(44위), 쿠팡(49위), 네이버(95위)가 100위권에 포함됐다. 한국 기업은 지난해와 같은 5개사가 이름을 올렸다. 다만 글로벌 브랜드 지형에서는...","국내 게임업계가 연이은 저작권 침해 소송에 휘말리며 표절 논란이 가열되고 있다. 법원은 최근 게임 시스템·UI 등은 저작권 보호 대상이 아니라고 판결했으나, 사례마다 창작성 인정 여부가 달라져 논쟁이 이어진다. AI 활용 등으로 향후 분쟁이 더욱 늘어날 수 있다는 우려가 나온다. 가상자산 이용자 보호법 시행 2년···당국, 제도·감시 강화 속도낸다 금융당국",https://newsway.co.kr/news/view?ud=2026071910064728114,005930_evt_438,005930_gold_036,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,9,2026-07-19T00:56:00+00:00,2026-07-19T09:15:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
364:005930,364,005930,2026-07-19T03:34:00+00:00,"삼성 브랜드 가치 144조원-글로벌 테크 브랜드 8위 유지, 한국 기업 5곳 톱100 진입","국내 기업 가운데서는 SK하이닉스 가 지난해보다 한 계단 상승한 28위로 삼성에 이어 두 번째로 높은 순위를 기록했다. LG는 44위, 한국 기업으로 분류된 쿠팡은 49위에 이름을 올렸고, 네이버는 지난해보다 5계단...","SNS 기사보내기 페이스북(으)로 기사보내기 트위터(으)로 기사보내기 URL복사(으)로 기사보내기 이메일(으)로 기사보내기 다른 공유 찾기 기사저장 이 기사를 공유합니다 닫기 삼성 브랜드 가치 144조원-글로벌 테크 브랜드 8위 유지, 한국 기업 5곳 톱100 진입(사진=연합뉴스) 삼성전자가 글로벌 테크 기업 브랜드 가치 평가에서 지난해보다 높아진 가치를",https://mediafine.co.kr/news/articleView.html?idxno=83938,005930_evt_438,005930_gold_036,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,9,2026-07-19T00:56:00+00:00,2026-07-19T09:15:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
529:005930,529,005930,2026-07-19T01:13:00+00:00,김용범 “삼전·하닉 레버리지 폐지 어렵다…시장 충격 최소화 방법 고민해야”,김용범 청와대 정책실장이 주식시장 변동성을 키우고 있다는 지적이 일고 있는 삼성전자· SK하이닉스 단일종목 레버리지 상품과 관련해 “폐지 자체가 시장에 엄청난 충격을 주기 때문에 그건 상상하기 어렵다”고...,시사 전체기사 김용범 “삼전·하닉 레버리지 폐지 어렵다…시장 충격 최소화 방법 고민해야” 입력: 2026-07-19 10:13 수정: 2026-07-19 10:14 공유하기 글자 크기 조정 김용범 청와대 정책실장이 지난 14일 청와대에서 이재명 대통령 주재로 열린 국무회의에서 발언하고 있다. 연합뉴스 김용범 청와대 정책실장이 주식시장 변동성을 키우고 있다는,https://kmib.co.kr/article/view.asp?arcid=0030129833&code=61111111&cp=nv,005930_evt_442,005930_gold_037,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
506:005930,506,005930,2026-07-19T01:52:00+00:00,김용범 “삼전닉스 레버리지 상장폐지 어려워…시장 충격 최소화 고민해야“,"삼성전자와 SK하이닉스 레버리지 상품에 대해 ""상장폐지는 어렵다""는 입장을 밝혔습니다. 김 실장은 오늘(19일) KBS 일요진단에 출연해 ""이미 투자자들이 투자하고 있고 상품이 10조 이상 형성돼 있는데 상장폐지를 하면...","""재개발·재건축, 단기간에 공급 확보하는 것 아냐"" ""초고가 주택 기준, 의견 수렴 뒤 7월 세법 개정안 반영"" ""보유세 올리면 양도세 낮춰야 된다 말하기 어려워"" 김용범 정책실장, 관훈클럽 초청 토론회 (서울=연합뉴스) 서대연 기자 = 김용범 대통령비서실 정책실장이 24일 서울 중구 프레스센터에서 열린 관훈토론회에서 모두발언을 하고 있다. 2026.6.2",http://yonhapnewstv.co.kr/news/AKR20260719105143lrL,005930_evt_442,005930_gold_037,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
505:005930,505,005930,2026-07-19T01:53:00+00:00,"김용범 ""삼전닉스 레버리지 ETF 상장폐지 어려워‥시장 충격 최소화 논...","김용범 청와대 정책실장이 주식시장 변동성을 키운다는 비판을 받는 삼성전자· SK하이닉스 레버리지 ETF와 관련해, 시장 퇴출은 어렵다고 선을 그었습니다. 김 실장은 오늘 KBS1TV '일요진단'에 출연해 단일종목 ETF에 대해...",,https://imnews.imbc.com/news/2026/politics/article/6838412_36911.html,005930_evt_442,005930_gold_037,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,missing_body_head,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
421:005930,421,005930,2026-07-19T02:45:00+00:00,김용범 “삼전닉스 레버리지 ETF 상장폐지 어려워…충격 최소화 논의”,"김용범 대통령 정책실장이 주식시장 변동성을 키운다며 논란을 빚은 삼성전자· SK하이닉스 레버리지 ETF와 관련해 ""상장폐지는 상상하기 어렵다""고 밝혔습니다. 김 실장은 오늘(19일) KBS1TV '일요진단'에 출연해 단일종목...","김용범 대통령 정책실장이 주식시장 변동성을 키운다며 논란을 빚은 삼성전자·SK하이닉스 레버리지 ETF와 관련해 ""상장폐지는 상상하기 어렵다""고 밝혔습니다. 김 실장은 오늘(19일) KBS1TV '일요진단'에 출연해 단일종목 ETF에 대해 ""이미 도입돼 투자자들이 투자를 하고 있고, 상품이 10조 이상 형성돼 만약에 상장 폐지를 하게 되면 시장에 엄청난 충격",https://ichannela.com/news/main/news_detailPage.do?publishId=000000540458,005930_evt_442,005930_gold_037,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
415:005930,415,005930,2026-07-19T02:51:00+00:00,"김용범 ""삼전·하닉 레버리지 ETF 폐지 어렵다…시장 충격 최소화 논의해야""","김용범 청와대 정책실장이 19일 삼성전자와 SK하이닉스 단일종목 레버리지 상장지수펀드(ETF) 논란과 관련해 ""상장폐지는 상상하기 어렵다""고 말했다. 김 실장은 이날 아침 KBS1 TV '일요진단 라이브'에 나와 ""이미 투자자들이...","[서울=뉴시스] 조성봉 기자 = 김용범 정책실장이 14일 청와대에서 열린 국무회의에서 발언하고 있다. 2026.07.14. [email protected] 이재명 대통령, ""문화 힘으로 인류 유산 지키고 세계평화에 기여"" 국내 최대 파충류·양서류 박람회, '2026 코리아 렙타일쇼' ""불길 안 잡히는 쿠팡 물류센터 붕괴 위험에 주민 긴급 대피령 인천의 한",https://newsis.com/view/NISX20260719_0003714057,005930_evt_442,005930_gold_037,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
298:005930,298,005930,2026-07-19T05:04:00+00:00,"김용범 ""삼전·하닉 레버리지 ETF 폐지 어렵다…시장 충격 최소화 논의...","김용범 청와대 정책실장이 19일 삼성전자 와 SK하이닉스 단일종목 레버리지 상장지수펀드(ETF) 논란과 관련해 ""상장폐지는 상상하기 어렵다""고 말했습니다. 김 실장은 이날 아침 KBS1 TV 한 프로그램에 나와 ""이미 투자자들이...",,https://cjb.co.kr/home/sub.php?PRO_CODE=99&P_NO=260719505&menukey=61&mod=view,005930_evt_442,005930_gold_037,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,missing_body_head,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
68:005930,68,005930,2026-07-19T11:10:00+00:00,"김용범 ""삼전닉스 레버리지 ETF 상폐 어려워‥충격 최소화 논의""","주식시장의 변동성을 키운다는 비판이 제기된 삼성전자와 SK하이닉스 레버리지 ETF에 대해 김용범 청와대 정책실장이 ""시장 퇴출은 어렵다""고 밝혔습니다. 김 실장은 오늘 KBS '일요진단'에 출연해 ""해당 상품이 10조...",,https://imnews.imbc.com/replay/2026/nwdesk/article/6838463_37004.html,005930_evt_442,005930_gold_037,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,missing_body_head,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
527:005930,527,005930,2026-07-19T01:16:00+00:00,"삼성전자, 사우디 주요 모스크에 맞춤형 HVAC 솔루션 공급 - 기호일보","기호일보, KIHOILBO 삼성전자 는 사우디아라비아 수도 리야드, 라마를 비롯한 8개 주요 도시의 이슬람 사원인 '모스크' 100여 곳에 고효율 HVAC 솔루션 1천여 대를 공급한다고 19일 밝혔다. 삼성전자 는 종교 시설의 공간 특성을...","글자크기 설정 기사의 본문 내용은 이 글자크기로 변경됩니다. 삼성전자는 사우디아라비아 수도 리야드, 라마를 비롯한 8개 주요 도시의 이슬람 사원인 ‘모스크’ 100여 곳에 고효율 HVAC 솔루션 1천여 대를 공급한다고 19일 밝혔다. 삼성전자는 종교 시설의 공간 특성을 고려해 공간 전체에 균일한 냉방과 정숙한 운전 성능을 제공하는 원형 구조의 시스템에어컨",https://kihoilbo.co.kr/news/articleView.html?idxno=3029171,005930_evt_444,005930_gold_035,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00,SU_7bef2e5eed,65,65,1,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00
502:005930,502,005930,2026-07-19T01:57:00+00:00,"삼성전자, 사우디 모스크에 HVAC 솔루션 1000대 공급 - 더트래커",더트래커 강혜림 기­자 raak@thetracker.co.kr 더트래커 = 강혜림 기자 삼성전자 가 사우디아라비아 수도 리야드를 비롯한 8개 주요 도시의 이슬람 사원 '모스크' 100여곳에 고효율 HVAC 솔루션 1000여대를 공급한다. 19일...,"Economy Enterprise 삼성전자, 사우디 모스크에 HVAC 솔루션 1000대 공급 강혜림 기자 승인 2026.07.19 11:00 사우디 모스크에 천장형 시스템에어컨 '360 카세트'가 설치된 모습.[사진=삼성전자 제공] 더트래커 = 강혜림 기자 삼성전자가 사우디아라비아 수도 리야드를 비롯한 8개 주요 도시의 이슬람 사원 '모스크' 100여곳에",https://thetracker.co.kr/View.aspx?No=4153190,005930_evt_444,005930_gold_035,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00,SU_7bef2e5eed,65,65,1,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00
482:005930,482,005930,2026-07-19T02:00:00+00:00,"삼성전자, 사우디 주요 모스크에 맞춤형 HVAC 솔루션 공급","= ﻿ 삼성전자 가 사우디아라비아 수도 리야드(Riyadh), 라마(Ramah)를 비롯한 8개 주요 도시의 이슬람 사원인 '모스크(Mosque)' 100여 곳에 고효율 HVAC 솔루션 1,000여 대를 공급한다고 19일 밝혔다. ﻿ 삼성전자 는 종교...","(서울=뉴스1) = ﻿삼성전자가 사우디아라비아 수도 리야드(Riyadh), 라마(Ramah)를 비롯한 8개 주요 도시의 이슬람 사원인 '모스크(Mosque)' 100여 곳에 고효율 HVAC 솔루션 1,000여 대를 공급한다고 19일 밝혔다. ﻿삼성전자는 종교 시설의 공간 특성을 고려해 공간 전체에 균일한 냉방과 정숙한 운전 성능을 제공하는 원형 구조의 시스",https://news1.kr/photos/8014501,005930_evt_444,005930_gold_035,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00,SU_7bef2e5eed,65,65,1,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00
486:005930,486,005930,2026-07-19T02:00:00+00:00,"삼성전자, 사우디 주요 모스크에 맞춤형 HVAC 솔루션 공급","= ﻿ 삼성전자 가 사우디아라비아 수도 리야드(Riyadh), 라마(Ramah)를 비롯한 8개 주요 도시의 이슬람 사원인 '모스크(Mosque)' 100여 곳에 고효율 HVAC 솔루션 1,000여 대를 공급한다고 19일 밝혔다. ﻿ 삼성전자 는 종교...","(서울=뉴스1) = ﻿삼성전자가 사우디아라비아 수도 리야드(Riyadh), 라마(Ramah)를 비롯한 8개 주요 도시의 이슬람 사원인 '모스크(Mosque)' 100여 곳에 고효율 HVAC 솔루션 1,000여 대를 공급한다고 19일 밝혔다. ﻿삼성전자는 종교 시설의 공간 특성을 고려해 공간 전체에 균일한 냉방과 정숙한 운전 성능을 제공하는 원형 구조의 시스",https://news1.kr/photos/8014502,005930_evt_444,005930_gold_035,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00,SU_7bef2e5eed,65,65,1,65,2026-07-19T00:43:00+00:00,2026-07-20T02:12:00+00:00
